docity,강원강릉시,강원고성군,강원동해시,강원삼척시,강원속초시,강원양구군,강원양양군,강원영월군,강원원주시,강원인제군,강원정선군,강원철원군,강원춘천시,강원태백시,강원평창군,강원홍천군,강원화천군,강원횡성군,경기가평군,경기강화군,경기고양시,경기과천시,경기광명시,경기광주시,경기구리시,경기군포시,경기김포시,경기남양주시,경기동두천시,경기부천시,경기성남시,경기수원시,경기시흥시,경기안산시,경기안성시,경기안양시,경기양주시,경기양평군,경기여주군,경기여주시,경기연천군,경기오산시,경기옹진군,경기용인시,경기의왕시,경기의정부시,경기이천시,경기파주시,경기평택시,경기포천시,경기하남시,경기화성시,경기인천시청,경상거제시,경상거창군,경상경산시,경상경주시,경상고령군,경상고성군,경상구미시,경상군위군,경상기장군,경상김천시,경상김해시,경상남해군,경상달성군,경상마산시,경상문경시,경상밀양시,경상봉화군,경상사천시,경상산청군,경상상주시,경상성주군,경상안동시,경상양산시,경상영덕군,경상영양군,경상영주시,경상영천시,경상예천군,경상울릉군,경상울주군,경상울진군,경상의령군,경상의성군,경상진주시,경상진해시,경상창녕군,경상창원시,경상청도군,경상청송군,경상칠곡군,경상통영시,경상포항시,경상하동군,경상함안군,경상함양군,경상합천군,경상부산시,경상대구시,경상울산시,광주시광산구,광주시남구,광주시동구,광주시북구,광주시서구,대구시달서구,대구시수성구,대구시남구,대구시달서구.1,대구시달성군,대구시동구,대구시북구,대구시서구,대구시수성구.1,대구시중구,대전시대덕구,대전시동구,대전시서구,대전시유성구,대전시중구,부산시강서구,부산시금정구,부산시남구,부산시동구,부산시동래구,부산시부산진구,부산시북구,부산시사상구,부산시사하구,부산시서구,부산시수영구,부산시연제구,부산시영도구,부산시중구,부산시해운대구,부산시기장군,서울강남구,서울강동구,서울강북구,서울강서구,서울관악구,서울광진구,서울구로구,서울금천구,서울노원구,서울도봉구,서울동대문구,서울동작구,서울마포구,서울서대문구,서울서초구,서울성동구,서울성북구,서울송파구,서울양천구,서울영등포구,서울용산구,서울은평구,서울종로구,서울중구,서울중랑구,울산시남구,울산시동구,울산시북구,울산시울주군,울산시중구,인천시강화군,인천시계양구,인천시남구,인천시남동구,인천시동구,인천시미추홀구,인천시부평구,인천시서구,인천시연수구,인천시중구,전라강진군,전라고창군,전라고흥군,전라곡성군,전라광양시,전라구례군,전라군산시,전라김제시,전라나주시,전라남원시,전라담양군,전라목포시,전라무안군,전라무주군,전라보성군,전라부안군,전라순창군,전라순천시,전라신안군,전라여수시,전라영광군,전라영암군,전라완도군,전라완주군,전라익산시,전라임실군,전라장성군,전라장수군,전라장흥군,전라전주시,전라정읍시,전라진도군,전라진안군,전라함평군,전라해남군,전라화순군,전라광주시,제주서귀포시,제주제주시,충청갈매로,충청계룡시,충청고운동,충청공주시,충청괴산군,충청국책연구원1로,충청금남면,충청금산군,충청나리1로,충청나리로,충청남세종로,충청노을3로,충청논산시,충청누리로,충청다솜1로,충청다정남로,충청다정동,충청다정북로,충청다정중앙로,충청단양군,충청달빛1로,충청달빛로,충청당진군,충청당진시,충청대평로,충청도담동,충청도움1로,충청도움3로,충청마음로,충청마음안1로,충청마음안로,충청만남로,충청보듬2로,충청보듬3로,충청보듬4로,충청보람동,충청보람동로,충청보람로,충청보령시,충청보은군,충청부강면,충청부여군,충청새롬남로,충청새롬동,충청새롬북로,충청새롬중앙로,충청서산시,충청서천군,충청소담동,충청소정면,충청시청대로,충청아름동,충청아산시,충청연기군,충청연기면,충청연동면,충청연서면,충청영동군,충청예산군,충청옥천군,충청음성군,충청장군면,충청전의면,충청절재로,충청제천시,충청조치원읍,충청종촌동,충청증평군,충청진천군,충청천안시,충청청양군,충청청원군,충청청주시,충청충주시,충청태안군,충청한누리대로,충청홍성군,충청대전시
충청예산군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033038364609135344,,,,,,,0.0031227784256842315,,,,,,,0.004180061710177908,,,0.003028863905492281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029224608205065078,0.0030455646281177043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030152097269838165,0.004499327019224375,0.00488338519707506,,0.0038689027960008477,0.0038493525588597587,,0.005497950786555668,0.005497950786555668,0.0038664927333736418,0.004081245775394544,0.002928760662963968,0.004101688784099672,0.0043151856573550905,0.004290013149947461,0.004391372688613555,0.00419239088277724,0.004269113096795045,,0.004347455087992164,0.004303195680158664,,0.005692937703074058,0.003862776498915246,0.004254752506625988,0.004298673460066846,0.004289842197380807,0.004526814105709716,0.004484044707112797,0.004484044707112797,0.005475015610030947,0.0042082260875080015,0.0042082260875080015,0.0042082260875080015,0.003916887832584133,0.003916887832584133,0.003916887832584133,0.003941712384955883,,0.003527249778602991,0.003821455217471332,0.004109923452439265,0.004109923452439265,0.004109923452439265,0.004109923452439265,0.004668915171999465,,0.003838687458543172,0.0062639700346400415,0.0038382729799900767,0.00434617329930714,0.009587018519106967,0.003887215727126791,0.0042752578141978005,0.003909892913411839,0.0044923576006922605,,0.7,,,0.004627117048981583,0.005667671010857193,0.0042078773192025,,0.004269736913839882,0.0043509279495295835,,0.003128132947245713,0.0057639816524005984,0.006911615348644087,0.003239566846916708,0.002906825796802763,,0.0035117110690933823,0.003891206188351604,0.009138954920407536,
충청옥천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028112673708771845,,,,,,,,,,0.0027151747320769345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009735031639122392,0.01369411084819066,0.008106562830128524,0.007098779096979103,0.010553206446469931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0042686556724729615,,,,,,,,,,,,,,,,,,,0.00249068726289518,,,,,,,,0.005021548838340783,0.003789266398087249,0.003371028235372072,0.0024483947473794712,0.004527556948995418,0.004611037315082137,0.006301945486545295,,,0.00455920902556092,0.004263325465476262,0.003293786186080668,0.004240084406754086,0.00394661343854236,0.004016484297407792,0.003912887732467596,0.004112895666735456,0.004032852005663876,,0.00393596878346421,0.003978421630020528,,,0.004583783653402387,0.003996027646623072,0.0039938023719123,0.003998253797265172,0.003772036508126525,0.003806601824436511,0.003806601824436511,,0.004053212553918609,0.004053212553918609,0.004053212553918609,0.004487403451291142,0.004487403451291142,0.004487403451291142,,0.005905235167985368,0.004750223200060608,0.0024627584598895655,0.00422799306386643,0.00422799306386643,0.00422799306386643,0.00422799306386643,,,0.004571593296563798,0.0024569911946648246,0.004588571650070776,0.003930869620155666,,0.004537872709067292,0.0038799849769846663,0.004066278369146883,0.0034850569915753525,0.006100674373974909,,0.7,,0.003720427987156811,0.002714039097997349,0.0040670858420387285,,0.00352185704399498,0.0039269778252431975,0.002748854576184718,,,,0.004844973258907686,0.0046197392152729465,,,0.004506985830799689,,0.008265238907777629
충청음성군,,,,,,,,,0.007595941942244395,,,,,,,,,,,,,,,,,,,,,,,,,,0.010004290649870894,,,,0.008629654612047299,0.00930124204047479,,0.006298861378785918,,0.00686458275464902,,,0.008547852573799327,,0.007213962914676995,,,,,,,,,,,,,,,,,,,0.006298580405336066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02284186045318309,,,,,,,,,,,,,,,,,,0.060103946782348816,,,,,,,,,0.007602173752864424,,,,,,,,0.007417857157684518,0.006915175943129213,,,,,,,,,0.007002608358797329,,,,,0.006462677452777342,0.007005560664158841,0.006950664055138886,,,,0.7,,0.007083194939830679,,0.007559971358125033,0.007306647807459963,,0.01881567880156608,0.015178724404872026,0.007413724961257634,,0.007607838909997234,0.008777009542561425,0.017199715382362844,,,,
충청장군면,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005892458504006353,,,,,,,,,,,,,,0.000605849009612488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001351054376215883,0.0011062943268531978,0.0015087427510478576,0.0016790892407600743,0.0012381202698695869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013239109916608235,0.008954181328048308,0.003497127327298161,,0.004145120489985038,0.004401351260152257,0.0006656209740825355,,,0.00433569707570263,0.00656154852434692,0.0009318988972067148,0.006949341077395504,0.0068859926379597775,0.010264099241626301,0.01265198917816847,0.007466671910773515,0.00908818701645885,,0.008607997155057624,0.00795383563945483,,,0.004457800475243936,0.006028192278166578,0.008796467921992405,0.008257341672341129,0.00990065737127767,0.009425563705975646,0.009425563705975646,0.0009202821246091245,0.005960995263978232,0.005960995263978232,0.005960995263978232,0.004759892566771428,0.004759892566771428,0.004759892566771428,0.0005991205818174073,0.0007132710137686562,0.0022207673450734063,0.000926355789745864,0.007011368466563899,0.007011368466563899,0.007011368466563899,0.007011368466563899,,,0.003952223389982694,0.0013192438658428307,0.004048955561394682,0.008045812695399446,0.0009085499960276276,0.004578583787440169,0.004252500820325022,0.0026087544687201833,0.0027554621095264875,,0.0008911980102167086,0.0008530669406097368,,0.7,0.001634119599785339,0.0063920964799134596,,0.0023029724568382885,0.008150657121717217,0.0007247902598245022,0.0007515003685760899,0.0009724205000256642,0.0009276291040720156,0.0015980077277151965,0.0011561905516107758,,,0.00438951544222196,0.0006739976454156732,0.0014692632021681912
충청전의면,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002597210340005756,,,,,,,0.0018117987144473948,,,,,,,0.0027316523756535046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022990555149940846,0.0020287836969267686,0.002405374832189743,0.002511933579115853,0.0021553596625775604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020887621736698034,0.0052258327941368445,0.0035106119885826626,0.001744224543166706,0.004128036354815864,0.003775375218599631,,0.0016812419505771816,0.0016812419505771816,0.003994135679774325,0.004134368723500629,0.0017107188278116196,0.004073964964515993,0.005008469529689958,0.004491788465543447,0.004686412387355774,0.00448633580963352,0.004548436342128312,,0.0048696976374970275,0.004812252077366765,0.0019543318923871847,0.0017244852254340401,0.003856016724387319,0.004986500481177008,0.004693169843446474,0.0047291461817656226,0.0052006676459143385,0.005147779175572995,0.005147779175572995,0.005967055732169451,0.004847679103540377,0.004847679103540377,0.004847679103540377,0.004012040768453722,0.004012040768453722,0.004012040768453722,,0.0018207038059199596,0.0041261410251121735,0.0018388760918648594,0.004143875486922256,0.004143875486922256,0.004143875486922256,0.004143875486922256,,,0.0040987873647779765,0.016939346718995982,0.004034378769059555,0.00493186568520362,0.004624301266241488,0.003942427645694158,0.005626749806029594,0.005330962279054819,0.00798998287113942,,0.0031122837952089703,0.001774259522826582,0.001817467509369089,0.004659021075369303,0.7,0.004752640013718254,,0.007632785638828206,0.004932881542913738,0.002632585474092424,0.0033242604112075267,0.0067403022523907855,0.002225835483213973,0.003734589584776862,0.0031654173471571214,,,0.004096953648483595,0.001976035394867856,0.0023634882001295344
충청절재로,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002495045544375198,,,,,,,,,,,,,,0.00025031211570969414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000620917834063798,0.000495873345953493,0.0006891934938932789,0.0007614738132596151,0.0005562872674971276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005237002659198583,0.005141384578005439,0.0009475062046362061,0.00023834105448283837,0.0037623931142244313,0.00264654244510129,0.0002802644834068474,,,0.003432966768892746,0.004251995016184304,0.0003549182581639502,0.0036136747520723565,0.012331386357376144,0.005547109757258354,0.005260183692292671,0.008997107893751284,0.007213682065720883,,0.009492945180224824,0.01301038638529077,0.0002459950910427476,,0.0029364464883736723,0.01396154826158422,0.009369737946654341,0.011543984861307695,0.0047077179642586175,0.005388786391014237,0.005388786391014237,0.000381873939718909,0.024873442656015276,0.024873442656015276,0.024873442656015276,0.003674622488484526,0.003674622488484526,0.003674622488484526,,0.00032827281615637345,0.001398292005720595,0.0003372555654168047,0.004129944295612244,0.004129944295612244,0.004129944295612244,0.004129944295612244,,,0.0034493825831447156,0.0005398952651519983,0.003370085654005953,0.010301098221873549,0.0003572679847843874,0.0033034517507932936,0.0035789412719806337,0.0017129412874140723,0.0014678981417818903,0.00022998842312161894,0.00033308143288681254,0.00038326325208614076,,0.002627041622634542,0.000685090138992257,0.7,,0.001235934671739524,0.009934244414471282,0.0003300152792637819,0.00033363062143376785,0.00040182692527140494,0.0003332201662570346,0.0008754156897980594,0.0005794287858672903,,,0.003894358233521985,0.0002530706752249438,0.0006667064704685852
충청제천시,,,,,,,,0.03235586530661736,0.023873779012655395,,0.015993148123332312,,,,0.025088411065184134,,,0.018182610268509643,,,,,,,,,,,,,,,,,,,,,0.015201253020062058,0.015242972275185404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01451680777625974,,,,,,,,,0.015078476662205765,,0.013831553639568306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01585152061283126,,,,,,,,,,,,,,,0.03530512351205645,,,0.01508819306073513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01618634864376333,,,,0.7,,,,,,,,,0.028203937021033833,,,,
충청조치원읍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014121474933448809,,,,,,,,,,,,,,0.001373739682388034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020982374162499136,0.001777843489494197,0.0022050290919808464,0.0023113707805446342,0.001914203201928754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016904211199518105,0.005758185137744406,0.002633965256651772,0.0012727941563688938,0.00489878768351509,0.004002068065140007,0.0010843225252367547,,,0.004520965257587766,0.0043842539067988065,0.0012596912741923978,0.004205364335264757,0.00594957385861905,0.004716125885782858,0.00488392807805446,0.004963836611765602,0.00490074407468296,,0.005445704787547805,0.005453283886296927,0.0013619398936187163,,0.004171036387509369,0.0061607119473919515,0.005164615315377466,0.005283229402496371,0.005597481701953826,0.0056324219332713555,0.0056324219332713555,0.0023144652438188604,0.00593220074278982,0.00593220074278982,0.00593220074278982,0.004450617442389749,0.004450617442389749,0.004450617442389749,,0.0015403971841239598,0.005858912215888337,0.0012450331096766592,0.0043446752777257505,0.0043446752777257505,0.0043446752777257505,0.0043446752777257505,,,0.004895269602539497,0.0034765957506539286,0.004704352558555036,0.005611054140001939,0.0018995017611112505,0.0043372425978896205,0.008615999817024246,0.011129112799839023,0.02301949920151648,,0.001542925332735415,0.0015151024608438847,0.0012337434798235986,0.004320846269239649,0.005022874193825869,0.005642245181735156,,0.7,0.005595834653311577,0.001956152436038604,0.00208146046787559,0.0024467568700930983,0.0013356036423615028,0.004723841424533103,0.003281538975012363,,,0.00474612875831485,0.001109508672323605,0.0021503999608278143
충청종촌동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00013382714970316362,,,,,,,,,,,,,,0.000135128840392245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00031472497563885703,0.0002539153684647351,0.00034877540006703837,0.0003849125417618001,0.00028396817913479847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00027529414407841607,0.005424305248889339,0.0005394831134488215,0.00012520795683527614,0.001472127248445318,0.0012050804411437423,0.00014666930757159128,,,0.0014148596645692441,0.001962360528756044,0.00018974622894514325,0.0017838924196420458,0.009513341673094117,0.0034592817782583053,0.004296733481098397,0.003772055080952947,0.0043248285783960205,,0.023695706185867492,0.014375164929880061,0.0001297249765995402,,0.001296268927781799,0.005072160593489689,0.007216314707883817,0.008798673589803869,0.004725639831411457,0.0061793065669647,0.0061793065669647,0.00020758339231097524,0.004639059897243773,0.004639059897243773,0.004639059897243773,0.0015314733512008674,0.0015314733512008674,0.0015314733512008674,,0.00016955234899539653,0.0006622915500672985,0.00018318855437989958,0.0019860201908831567,0.0019860201908831567,0.0019860201908831567,0.0019860201908831567,,,0.0013758622370136679,0.00029744626781418417,0.0013655152249927333,0.13281977676349366,0.0001960474075319598,0.0014114413326740698,0.0018079610604051653,0.0008344395027399878,0.0007973953220520579,,0.0001836114652890405,0.00019728898589143617,,0.0017858575174017704,0.00037909148794037156,0.005296212365296555,,0.0006534900581728904,0.7,0.00017327656431849548,0.00017717436502412556,0.00021891971962500117,0.00018323035444465285,0.00043429132917016764,0.00029502208806154117,,,0.0015329920280081452,0.00013842749379269187,0.0003381464782909954
충청증평군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004615967338151161,,,,,0.002942633543073218,,,,,,,0.00299716306554968,,0.003539190400464451,,,,,,,,,,,,,,,,,,,0.002888616146090703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033668421293003106,0.003149368151926273,0.0033359639713642533,0.00332293309891394,0.0031945404593709576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003962195898077764,0.0030182148669830214,0.009058350724354909,0.0040623337332606375,0.0037842364214877855,,,,0.003950950151815327,0.003794940752375882,,0.003733825876587235,0.0040462630122556475,0.0038084886275106967,0.003819505295393095,0.003899885271927954,0.003858225331905308,,0.003946637390716115,0.00396227677711052,0.011787420549895669,,0.003837137927357349,0.004103925378768136,0.00390619318237602,0.003933412566331345,0.00392890767654093,0.0039441898980477445,0.0039441898980477445,0.004444187525504562,0.004086368251006515,0.004086368251006515,0.004086368251006515,0.0038967543254134107,0.0038967543254134107,0.0038967543254134107,,0.0047563701420382035,0.004938072819924647,,0.0037720152885496656,0.0037720152885496656,0.0037720152885496656,0.0037720152885496656,,,0.004085459351537306,0.004384031203829165,0.004028591073655531,0.003977526851697133,0.0032707944515270706,0.0038785214295825317,0.004387097101472322,0.004995786756684616,0.00483221395275313,,,0.0031667037271750336,0.008507696240703227,0.0036414789829352975,0.004639135995439797,0.004034371383197855,,0.005238272452596659,0.003973297693931951,0.7,0.011131493923751743,0.004384950951344319,,0.005774058838109412,0.007347066834484364,0.0044032536426871485,,0.004002091864362789,,0.0032951204122840683
충청진천군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007602367933808825,,,,0.0029813659905442986,0.003178201482245868,,0.0036495492380860823,,0.003545619650719895,,,0.003541242570816317,,0.0051243594139408905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029915777185687826,,0.003011139571452512,0.003038812109958118,0.0028425647904277143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004049717741568596,0.0031112939519516995,0.005274704161087043,0.003931143334074825,0.003664633561274351,,,,0.003825452697472518,0.0037460760135908443,,0.0036920510505351442,0.0040802991606494945,0.003821094863517102,0.0038617044528654835,0.0038854867664889804,0.00386645384482359,,0.003984082247022314,0.00398634527442151,0.0074975873200362015,,0.0037179656979977422,0.00412018834221847,0.003925645552809719,0.00395148223850288,0.0040210386015142804,0.004024817971179363,0.004024817971179363,0.006686820194217902,0.004084156938783064,0.004084156938783064,0.004084156938783064,0.003791914866661694,0.003791914866661694,0.003791914866661694,,0.0034399107272673384,0.0045402056770152245,,0.0037319943791732793,0.0037319943791732793,0.0037319943791732793,0.0037319943791732793,,,0.003941019071689837,0.0057849621406796566,0.003887659741013035,0.004016838884013891,0.004245674196456121,0.0037647198732277377,0.00444005190594085,0.004884827915915026,0.00512839967999352,,0.002990639293205235,,0.006780738735381301,0.0037303047048206387,0.005787610710290175,0.004029557730202336,,0.00550684948123649,0.004013856229325358,0.010997731291462805,0.7,0.006418272532739538,,0.004945462497439562,0.005445464326330015,0.00360938115906726,,0.0038826086752182004,,0.0029733564054727907
충청천안시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002049447433647469,,,0.004616667745048055,,,,,,,0.0030022560150166303,,0.0024314364785481017,,,0.0019869620684484753,,0.005559390771005794,,,0.0022301577288183732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020901851113104574,,0.002156761554009604,0.0022234562995602806,0.0019890545174339608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019397660398526395,0.0035744058203267415,0.0028884682357777293,0.0020485136162328326,0.003112188449737434,0.002936838794571868,,0.002370744709481043,0.002370744709481043,0.0030459252061790744,0.0031098650042956006,,0.003082376942254204,0.0034867827780943146,0.003273264535521702,0.0033585760668171554,0.003268651976317784,0.0032966679765201777,,0.0034313560923538216,0.0034072833072005464,0.0024112324259762735,0.0024459077792169273,0.002977142488577007,0.0034787768970662887,0.0033581131689904052,0.0033728654634739394,0.0035661780034321596,0.0035443262831751196,0.0035443262831751196,0.05343242796363214,0.0034226222688604523,0.0034226222688604523,0.0034226222688604523,0.0030529057572320586,0.0030529057572320586,0.0030529057572320586,,,0.0031868724592471662,,0.0031147088856647524,0.0031147088856647524,0.0031147088856647524,0.0031147088856647524,,,0.003099944533623578,0.012739491010515093,0.0030676370975275527,0.0034563036119359997,0.008728480326213928,0.0030195281446655825,0.003731821717866764,0.003699759066032351,0.00449722436503425,,0.0038408563014917948,,0.0023083669229620276,0.003364308809200827,0.008179189735050458,0.003382650660459027,,0.004511827556053572,0.00345678562866651,0.0030195416710119137,0.0044734726966463014,0.7,0.002339465854991539,0.0030828307572968536,0.002879226627849504,,,0.003095473864479699,0.00235542052245127,0.002128607697211716
충청청양군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00319867610611331,,0.003383553658331954,0.003554675968705907,0.0031394387145462746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032611139719576103,,,,,,,,,,,,,,,,,,0.0030643936084938585,,,,,,,,,,,,,,,,0.003989082621080886,0.004568066502971621,0.0063186462118365256,,0.004066968046560098,0.004210276959523158,,0.003492046145790282,0.003492046145790282,0.004125232978206848,0.004404621854843111,0.004452508026102782,0.004468216412677814,0.004394632124065,0.004556421448473589,0.004619020983901061,0.0044144929132037955,0.004501381214241419,,0.004486994988982668,0.004446396939800898,,0.0035334434839023867,0.004189164096639642,0.004318722782783504,0.00448515784554297,0.0044586828036456685,0.0046115208208841975,0.004573728442897321,0.004573728442897321,0.0034707733838228233,0.0043000357743436645,0.0043000357743436645,0.0043000357743436645,0.004199460829386719,0.004199460829386719,0.004199460829386719,0.008161319648902552,,0.0035007306986619274,0.00794775681583423,0.004445419779882142,0.004445419779882142,0.004445419779882142,0.004445419779882142,0.0037385842203933586,0.00414330630794061,0.0040309434781289925,0.004141746608103255,0.0040596250057342515,0.004463090920356468,0.004383415733980195,0.004185241839419797,0.0041664072242116644,0.0037285711938854407,0.004035706836538668,,0.007114336288705147,,,0.004957531395323029,0.004172278910091209,0.004333100396192427,,0.0038044215316392666,0.0044692468884238576,,,0.0036138162897353682,0.7,0.0031463649216605075,,,0.0032515471895121057,0.004117166416095865,0.008864108068017759,0.003365639592575875
충청청원군,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001534061312599226,,,,,,,,,,,,,,0.001423210929836179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00365022267635078,0.003028960314435337,0.0036767490373409623,0.0036996897029393768,0.0032238855420195418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002304296428164266,0.004528572726704254,0.0026667436209805483,0.0018570201115768671,0.005792717154924179,0.004862354862354035,0.0016180003303624135,,,0.005399511535516486,0.0046455990645948185,0.0015979971264183884,0.004461587397213113,0.004952994370708779,0.0044546992922863985,0.004372528040553566,0.004788269748443466,0.004593024768647163,,0.00469344576202376,0.004787401497700189,0.0018547134686893022,,0.005019522390113967,0.0051818460017824365,0.004667458193008859,0.004740564016898744,0.004435760046802503,0.004514675274181355,0.004514675274181355,0.002071198328734746,0.005225038545583968,0.005225038545583968,0.005225038545583968,0.005146326242930546,0.005146326242930546,0.005146326242930546,,0.00289359108937188,0.01342658705599973,0.0014408742975877372,0.004553847268644252,0.004553847268644252,0.004553847268644252,0.004553847268644252,,,0.005937895754470426,0.0025909468413842533,0.005724415486799941,0.004760797876934653,0.0017348604913416364,0.005125716068700788,0.005703209185073515,0.008572096659052168,0.005347861814107609,0.001525710054871804,0.0014937768122267935,0.002659601925990605,0.0016391661571379416,0.0038257265110279086,0.0031359352794854884,0.0050994781942433265,,0.006027681337452148,0.004745281944164022,0.0027513813620755443,0.0023852112446836092,0.0021332560287413015,0.001409460890635563,0.7,0.009861822611612007,,,0.0055383117949681475,,0.003565905440651516
